CountryName,MortalityYear,Gender,AgeGroupCode,ICD10,Deaths,Class,Zone
Peru,2003,Male,21,A199,4,Tuberculosis,SouthAmerica
Peru,2004,Male,21,A153,4,Tuberculosis,SouthAmerica
Peru,2002,Male,14,A170,4,Tuberculosis,SouthAmerica
Peru,2002,Male,14,A178,4,Tuberculosis,SouthAmerica
Peru,2002,FeMale,15,A199,4,Tuberculosis,SouthAmerica
Peru,2003,Male,14,A198,4,Tuberculosis,SouthAmerica
Peru,2006,Male,16,A170,4,Tuberculosis,SouthAmerica
Peru,2006,Male,17,A150,4,Tuberculosis,SouthAmerica
Peru,2006,Male,17,A178,4,Tuberculosis,SouthAmerica
Peru,2007,Male,17,A153,4,Tuberculosis,SouthAmerica
Peru,2007,Male,17,A199,4,Tuberculosis,SouthAmerica
Peru,2008,Male,17,A178,4,Tuberculosis,SouthAmerica
Peru,2010,Male,14,A153,4,Tuberculosis,SouthAmerica
Peru,2010,Male,14,A159,4,Tuberculosis,SouthAmerica
Peru,2010,Male,14,A170,4,Tuberculosis,SouthAmerica
Peru,2002,FeMale,24,A159,4,Tuberculosis,SouthAmerica
Peru,2002,FeMale,24,A199,4,Tuberculosis,SouthAmerica
Peru,2008,FeMale,24,A150,4,Tuberculosis,SouthAmerica
"Venezuela, RB",2012,Male,19,A170,4,Tuberculosis,SouthAmerica
Argentina,2005,Male,23,A199,4,Tuberculosis,SouthAmerica
Argentina,2008,Male,17,A170,4,Tuberculosis,SouthAmerica
Colombia,2003,FeMale,10,A170,4,Tuberculosis,SouthAmerica
Colombia,2003,FeMale,13,A199,4,Tuberculosis,SouthAmerica
Colombia,2004,FeMale,24,A199,4,Tuberculosis,SouthAmerica
Colombia,2005,FeMale,13,A199,4,Tuberculosis,SouthAmerica
Colombia,2007,FeMale,19,A170,4,Tuberculosis,SouthAmerica
Colombia,2004,Male,14,A199,4,Tuberculosis,SouthAmerica
Colombia,2013,Male,19,A199,4,Tuberculosis,SouthAmerica
Colombia,2013,Male,24,A170,4,Tuberculosis,SouthAmerica
Colombia,2003,Male,15,A199,4,Tuberculosis,SouthAmerica
Colombia,2003,Male,21,A170,4,Tuberculosis,SouthAmerica
Colombia,2001,Male,22,A170,4,Tuberculosis,SouthAmerica
Colombia,2004,Male,22,A170,4,Tuberculosis,SouthAmerica
Colombia,2007,Male,22,A199,4,Tuberculosis,SouthAmerica
Colombia,2003,Male,13,A199,4,Tuberculosis,SouthAmerica
Colombia,2008,Male,13,A199,4,Tuberculosis,SouthAmerica
Colombia,2012,Male,19,A199,4,Tuberculosis,SouthAmerica
Colombia,2012,Male,24,A199,4,Tuberculosis,SouthAmerica
Mexico,2002,Male,16,A183,4,Tuberculosis,CentralAmerica
Mexico,2002,FeMale,12,A199,4,Tuberculosis,CentralAmerica
Mexico,2002,FeMale,14,A170,4,Tuberculosis,CentralAmerica
Mexico,2004,FeMale,15,A170,4,Tuberculosis,CentralAmerica
Mexico,2003,Male,20,A183,4,Tuberculosis,CentralAmerica
Mexico,2003,FeMale,12,A199,4,Tuberculosis,CentralAmerica
Mexico,2003,Male,13,A199,4,Tuberculosis,CentralAmerica
Mexico,2006,Male,18,A170,4,Tuberculosis,CentralAmerica
Mexico,2006,Male,18,A199,4,Tuberculosis,CentralAmerica
Mexico,2005,Male,11,A170,4,Tuberculosis,CentralAmerica
Mexico,2007,Male,17,A170,4,Tuberculosis,CentralAmerica
Mexico,2001,FeMale,13,A181,4,Tuberculosis,CentralAmerica
Mexico,2001,FeMale,23,A199,4,Tuberculosis,CentralAmerica
Mexico,2001,Male,22,A180,4,Tuberculosis,CentralAmerica
Mexico,2001,FeMale,22,A199,4,Tuberculosis,CentralAmerica
Mexico,2010,Male,12,A170,4,Tuberculosis,CentralAmerica
Mexico,2010,Male,14,A170,4,Tuberculosis,CentralAmerica
Mexico,2008,Male,12,A170,4,Tuberculosis,CentralAmerica
Mexico,2008,Male,13,A150,4,Tuberculosis,CentralAmerica
Mexico,2008,FeMale,19,A199,4,Tuberculosis,CentralAmerica
Mexico,2008,FeMale,24,A199,4,Tuberculosis,CentralAmerica
Mexico,2008,FeMale,18,A150,4,Tuberculosis,CentralAmerica
Mexico,2011,Male,19,A183,4,Tuberculosis,CentralAmerica
Mexico,2011,FeMale,20,A150,4,Tuberculosis,CentralAmerica
Mexico,2011,Male,20,A150,4,Tuberculosis,CentralAmerica
Mexico,2012,Male,12,A170,4,Tuberculosis,CentralAmerica
Mexico,2012,Male,23,A199,4,Tuberculosis,CentralAmerica
Mexico,2012,FeMale,11,A170,4,Tuberculosis,CentralAmerica
Mexico,2012,Male,19,A150,4,Tuberculosis,CentralAmerica
Mexico,2009,FeMale,12,A199,4,Tuberculosis,CentralAmerica
Mexico,2009,FeMale,20,A150,4,Tuberculosis,CentralAmerica
United States,2008,Male,17,A199,4,Tuberculosis,NorthernAmerica
United States,2004,Male,21,A199,4,Tuberculosis,NorthernAmerica
United States,2007,Male,20,A180,4,Tuberculosis,NorthernAmerica
United States,2012,Male,18,A180,4,Tuberculosis,NorthernAmerica
United States,2009,Male,18,A180,4,Tuberculosis,NorthernAmerica
United States,2004,Male,22,A199,4,Tuberculosis,NorthernAmerica
United States,2003,FeMale,22,A180,4,Tuberculosis,NorthernAmerica
United States,2006,Male,22,A180,4,Tuberculosis,NorthernAmerica
United States,2011,Male,19,A180,4,Tuberculosis,NorthernAmerica
United States,2002,FeMale,23,A199,4,Tuberculosis,NorthernAmerica
United States,2009,Male,24,A199,4,Tuberculosis,NorthernAmerica
United States,2002,FeMale,24,A180,4,Tuberculosis,NorthernAmerica
United States,2002,FeMale,24,A199,4,Tuberculosis,NorthernAmerica
Brazil,2011,FeMale,25,A159,4,Tuberculosis,SouthAmerica
Brazil,2012,FeMale,25,A159,4,Tuberculosis,SouthAmerica
Brazil,2002,FeMale,25,A153,4,Tuberculosis,SouthAmerica
Brazil,2002,FeMale,25,A199,4,Tuberculosis,SouthAmerica
Brazil,2005,FeMale,25,A150,4,Tuberculosis,SouthAmerica
Brazil,2005,FeMale,25,A153,4,Tuberculosis,SouthAmerica
Brazil,2005,FeMale,25,A183,4,Tuberculosis,SouthAmerica
Brazil,2006,FeMale,25,A153,4,Tuberculosis,SouthAmerica
Brazil,2011,FeMale,20,A150,4,Tuberculosis,SouthAmerica
Brazil,2009,FeMale,20,A150,4,Tuberculosis,SouthAmerica
Brazil,2009,FeMale,20,A153,4,Tuberculosis,SouthAmerica
Brazil,2007,FeMale,20,A199,4,Tuberculosis,SouthAmerica
Brazil,2005,FeMale,26,A199,4,Tuberculosis,SouthAmerica
Brazil,2006,FeMale,26,A153,4,Tuberculosis,SouthAmerica
Brazil,2009,FeMale,26,A153,4,Tuberculosis,SouthAmerica
Brazil,2008,FeMale,19,A199,4,Tuberculosis,SouthAmerica
Brazil,2011,FeMale,19,A150,4,Tuberculosis,SouthAmerica
Brazil,2011,FeMale,19,A153,4,Tuberculosis,SouthAmerica
Brazil,2011,FeMale,19,A199,4,Tuberculosis,SouthAmerica
Brazil,2005,FeMale,12,A199,4,Tuberculosis,SouthAmerica
Brazil,2008,FeMale,18,A159,4,Tuberculosis,SouthAmerica
Brazil,2009,FeMale,21,A153,4,Tuberculosis,SouthAmerica
Brazil,2002,FeMale,14,A178,4,Tuberculosis,SouthAmerica
Brazil,2002,FeMale,15,A199,4,Tuberculosis,SouthAmerica
Brazil,2004,FeMale,14,A199,4,Tuberculosis,SouthAmerica
Brazil,2004,FeMale,24,A153,4,Tuberculosis,SouthAmerica
Brazil,2004,FeMale,24,A199,4,Tuberculosis,SouthAmerica
Brazil,2009,Male,25,A150,4,Tuberculosis,SouthAmerica
Brazil,2009,Male,25,A199,4,Tuberculosis,SouthAmerica
Brazil,2013,Male,25,A159,4,Tuberculosis,SouthAmerica
Brazil,2002,Male,16,A150,4,Tuberculosis,SouthAmerica
Brazil,2002,Male,15,A150,4,Tuberculosis,SouthAmerica
Brazil,2002,Male,15,A153,4,Tuberculosis,SouthAmerica
Brazil,2007,Male,17,A183,4,Tuberculosis,SouthAmerica
Brazil,2006,Male,17,A183,4,Tuberculosis,SouthAmerica
Brazil,2006,Male,18,A170,4,Tuberculosis,SouthAmerica
Brazil,2008,Male,18,A170,4,Tuberculosis,SouthAmerica
Brazil,2008,Male,18,A183,4,Tuberculosis,SouthAmerica
Brazil,2012,Male,19,A159,4,Tuberculosis,SouthAmerica
Brazil,2002,Male,23,A153,4,Tuberculosis,SouthAmerica
Brazil,2004,Male,22,A150,4,Tuberculosis,SouthAmerica
Brazil,2009,Male,24,A159,4,Tuberculosis,SouthAmerica
Brazil,2012,Male,24,A159,4,Tuberculosis,SouthAmerica
Brazil,2010,Male,14,A153,4,Tuberculosis,SouthAmerica
Brazil,2004,Male,14,A170,4,Tuberculosis,SouthAmerica
Brazil,1996,Male,21,A183,4,Tuberculosis,SouthAmerica
Brazil,1996,Male,19,A150,4,Tuberculosis,SouthAmerica
Brazil,1996,Male,19,A183,4,Tuberculosis,SouthAmerica
Brazil,2010,Male,12,A153,4,Tuberculosis,SouthAmerica
Brazil,2005,Male,12,A199,4,Tuberculosis,SouthAmerica
Brazil,2008,Male,12,A199,4,Tuberculosis,SouthAmerica
Brazil,2011,Male,12,A199,4,Tuberculosis,SouthAmerica
Brazil,2009,Male,20,A159,4,Tuberculosis,SouthAmerica
Brazil,2003,Male,20,A150,4,Tuberculosis,SouthAmerica
Brazil,2011,Male,20,A170,4,Tuberculosis,SouthAmerica
Brazil,2013,Male,20,A159,4,Tuberculosis,SouthAmerica
Brazil,2004,Male,13,A153,4,Tuberculosis,SouthAmerica
Brazil,2005,Male,13,A153,5,Tuberculosis,SouthAmerica
Brazil,2005,Male,13,A199,5,Tuberculosis,SouthAmerica
Brazil,2009,Male,13,A170,5,Tuberculosis,SouthAmerica
Brazil,2012,Male,13,A150,5,Tuberculosis,SouthAmerica
Brazil,2012,Male,13,A199,5,Tuberculosis,SouthAmerica
Brazil,2011,Male,20,A153,5,Tuberculosis,SouthAmerica
Brazil,2011,Male,20,A159,5,Tuberculosis,SouthAmerica
Brazil,2011,Male,20,A183,5,Tuberculosis,SouthAmerica
Brazil,2007,Male,22,A159,5,Tuberculosis,SouthAmerica
Brazil,2011,Male,21,A159,5,Tuberculosis,SouthAmerica
Brazil,2006,Male,23,A150,5,Tuberculosis,SouthAmerica
Brazil,2006,Male,23,A199,5,Tuberculosis,SouthAmerica
Brazil,2008,Male,18,A159,5,Tuberculosis,SouthAmerica
Brazil,2007,Male,18,A159,5,Tuberculosis,SouthAmerica
Brazil,2008,Male,14,A150,5,Tuberculosis,SouthAmerica
Brazil,2010,Male,14,A199,5,Tuberculosis,SouthAmerica
Brazil,2008,Male,17,A183,5,Tuberculosis,SouthAmerica
Brazil,2002,Male,24,A199,5,Tuberculosis,SouthAmerica
Brazil,2012,Male,24,A153,5,Tuberculosis,SouthAmerica
Brazil,2008,FeMale,18,A199,5,Tuberculosis,SouthAmerica
Brazil,2009,FeMale,12,A199,5,Tuberculosis,SouthAmerica
Brazil,2004,FeMale,16,A150,5,Tuberculosis,SouthAmerica
Brazil,2004,FeMale,16,A199,5,Tuberculosis,SouthAmerica
Brazil,2003,FeMale,12,A199,5,Tuberculosis,SouthAmerica
Brazil,2003,FeMale,13,A199,5,Tuberculosis,SouthAmerica
Brazil,2003,FeMale,23,A199,5,Tuberculosis,SouthAmerica
Brazil,2008,FeMale,20,A150,5,Tuberculosis,SouthAmerica
Brazil,2008,FeMale,20,A199,5,Tuberculosis,SouthAmerica
Brazil,2012,FeMale,20,A199,5,Tuberculosis,SouthAmerica
Brazil,2011,FeMale,25,A150,5,Tuberculosis,SouthAmerica
United States,2007,Male,20,A199,5,Tuberculosis,NorthernAmerica
United States,2003,Male,20,A180,5,Tuberculosis,NorthernAmerica
United States,2009,FeMale,26,A180,5,Tuberculosis,NorthernAmerica
United States,2006,Male,22,A199,5,Tuberculosis,NorthernAmerica
United States,2009,Male,23,A180,5,Tuberculosis,NorthernAmerica
United States,2012,Male,23,A180,5,Tuberculosis,NorthernAmerica
United States,2009,Male,19,A180,5,Tuberculosis,NorthernAmerica
United States,2009,Male,24,A180,5,Tuberculosis,NorthernAmerica
United States,2013,Male,24,A180,5,Tuberculosis,NorthernAmerica
Mexico,2001,FeMale,11,A199,5,Tuberculosis,CentralAmerica
Mexico,2010,Male,14,A199,5,Tuberculosis,CentralAmerica
Mexico,2013,Male,19,A150,5,Tuberculosis,CentralAmerica
Mexico,2013,Male,23,A199,5,Tuberculosis,CentralAmerica
Mexico,2013,Male,24,A199,5,Tuberculosis,CentralAmerica
Mexico,2006,Male,17,A153,5,Tuberculosis,CentralAmerica
Mexico,2002,Male,14,A199,5,Tuberculosis,CentralAmerica
Mexico,2002,Male,15,A199,5,Tuberculosis,CentralAmerica
Mexico,2002,FeMale,24,A199,5,Tuberculosis,CentralAmerica
Mexico,2003,Male,14,A199,5,Tuberculosis,CentralAmerica
Mexico,2003,Male,15,A199,5,Tuberculosis,CentralAmerica
Mexico,2003,Male,21,A199,5,Tuberculosis,CentralAmerica
Mexico,2004,Male,14,A183,5,Tuberculosis,CentralAmerica
Mexico,2004,Male,21,A199,5,Tuberculosis,CentralAmerica
Mexico,2004,FeMale,13,A199,5,Tuberculosis,CentralAmerica
Mexico,2004,FeMale,15,A199,5,Tuberculosis,CentralAmerica
Mexico,2004,FeMale,24,A199,5,Tuberculosis,CentralAmerica
Mexico,2008,Male,13,A170,5,Tuberculosis,CentralAmerica
Mexico,2008,Male,17,A170,5,Tuberculosis,CentralAmerica
Mexico,2011,Male,20,A170,5,Tuberculosis,CentralAmerica
Mexico,2011,FeMale,20,A183,5,Tuberculosis,CentralAmerica
Mexico,2012,Male,13,A199,5,Tuberculosis,CentralAmerica
Mexico,2012,Male,18,A183,5,Tuberculosis,CentralAmerica
Mexico,2012,Male,19,A199,5,Tuberculosis,CentralAmerica
Mexico,2012,FeMale,19,A170,5,Tuberculosis,CentralAmerica
Mexico,2009,Male,12,A199,5,Tuberculosis,CentralAmerica
Mexico,2009,Male,13,A150,5,Tuberculosis,CentralAmerica
Colombia,2007,Male,21,A170,5,Tuberculosis,SouthAmerica
Colombia,2007,Male,21,A199,5,Tuberculosis,SouthAmerica
Colombia,2007,Male,17,A199,5,Tuberculosis,SouthAmerica
Colombia,2002,Male,15,A170,5,Tuberculosis,SouthAmerica
Colombia,2005,Male,13,A199,5,Tuberculosis,SouthAmerica
Argentina,2005,Male,22,A199,5,Tuberculosis,SouthAmerica
Argentina,2001,Male,23,A199,5,Tuberculosis,SouthAmerica
Peru,2002,FeMale,14,A150,5,Tuberculosis,SouthAmerica
Peru,2003,Male,21,A178,5,Tuberculosis,SouthAmerica
Peru,2006,Male,16,A178,5,Tuberculosis,SouthAmerica
Peru,2006,Male,17,A183,5,Tuberculosis,SouthAmerica
Peru,2007,Male,17,A150,5,Tuberculosis,SouthAmerica
Peru,2007,Male,21,A199,5,Tuberculosis,SouthAmerica
Peru,2009,FeMale,26,A150,5,Tuberculosis,SouthAmerica
Peru,2011,Male,26,A150,5,Tuberculosis,SouthAmerica
Peru,2003,Male,20,A178,5,Tuberculosis,SouthAmerica
Peru,2011,Male,20,A199,5,Tuberculosis,SouthAmerica
Peru,2007,FeMale,18,A150,5,Tuberculosis,SouthAmerica
Peru,2008,FeMale,18,A150,5,Tuberculosis,SouthAmerica
Peru,2008,FeMale,18,A153,5,Tuberculosis,SouthAmerica
Peru,2011,FeMale,18,A153,5,Tuberculosis,SouthAmerica
Peru,2012,Male,18,A199,5,Tuberculosis,SouthAmerica
Peru,2001,FeMale,22,A199,5,Tuberculosis,SouthAmerica
Peru,2006,Male,22,A153,5,Tuberculosis,SouthAmerica
Peru,2001,FeMale,13,A159,5,Tuberculosis,SouthAmerica
Peru,2003,Male,13,A183,5,Tuberculosis,SouthAmerica
Peru,2004,Male,13,A199,5,Tuberculosis,SouthAmerica
Peru,2009,Male,13,A150,5,Tuberculosis,SouthAmerica
Ecuador,2004,FeMale,13,A170,5,Tuberculosis,SouthAmerica
Nicaragua,2004,FeMale,15,A153,5,Tuberculosis,CentralAmerica
Nicaragua,2006,Male,17,A153,5,Tuberculosis,CentralAmerica
Nicaragua,2004,FeMale,14,A153,5,Tuberculosis,CentralAmerica
Nicaragua,2007,Male,21,A153,5,Tuberculosis,CentralAmerica
Nicaragua,2001,FeMale,13,A153,5,Tuberculosis,CentralAmerica
Nicaragua,2007,Male,20,A153,5,Tuberculosis,CentralAmerica
Nicaragua,2003,Male,20,A153,5,Tuberculosis,CentralAmerica
Nicaragua,2007,FeMale,18,A153,5,Tuberculosis,CentralAmerica
Peru,2011,Male,19,A150,5,Tuberculosis,SouthAmerica
Peru,2011,Male,19,A199,5,Tuberculosis,SouthAmerica
Peru,2012,FeMale,19,A199,5,Tuberculosis,SouthAmerica
Peru,2013,Male,23,A150,5,Tuberculosis,SouthAmerica
Peru,2002,FeMale,23,A159,5,Tuberculosis,SouthAmerica
Peru,2008,FeMale,25,A150,5,Tuberculosis,SouthAmerica
Peru,2008,FeMale,25,A153,5,Tuberculosis,SouthAmerica
Peru,2011,FeMale,24,A153,5,Tuberculosis,SouthAmerica
Peru,2011,FeMale,24,A199,5,Tuberculosis,SouthAmerica
Nicaragua,2005,FeMale,24,A153,5,Tuberculosis,CentralAmerica
Peru,2013,Male,24,A199,5,Tuberculosis,SouthAmerica
Peru,2012,Male,24,A199,6,Tuberculosis,SouthAmerica
Peru,2013,Male,24,A150,6,Tuberculosis,SouthAmerica
Peru,2013,Male,24,A153,6,Tuberculosis,SouthAmerica
Peru,2013,Male,24,A159,6,Tuberculosis,SouthAmerica
Peru,2009,Male,24,A153,6,Tuberculosis,SouthAmerica
Peru,2004,FeMale,24,A199,6,Tuberculosis,SouthAmerica
Peru,2008,FeMale,24,A199,6,Tuberculosis,SouthAmerica
Nicaragua,2005,Male,23,A153,6,Tuberculosis,CentralAmerica
Peru,2012,Male,23,A153,6,Tuberculosis,SouthAmerica
Peru,2012,Male,23,A199,6,Tuberculosis,SouthAmerica
Bolivia,2001,Male,23,A153,6,Tuberculosis,SouthAmerica
Peru,2001,FeMale,23,A199,6,Tuberculosis,SouthAmerica
Peru,2013,Male,19,A159,6,Tuberculosis,SouthAmerica
Bolivia,2001,Male,22,A153,6,Tuberculosis,SouthAmerica
Nicaragua,2006,Male,18,A153,6,Tuberculosis,CentralAmerica
Bolivia,1996,Male,21,A170,6,Tuberculosis,SouthAmerica
Nicaragua,2003,Male,14,A153,6,Tuberculosis,CentralAmerica
Nicaragua,2002,FeMale,15,A153,6,Tuberculosis,CentralAmerica
Nicaragua,2006,Male,16,A153,6,Tuberculosis,CentralAmerica
Peru,2002,Male,16,A199,6,Tuberculosis,SouthAmerica
Peru,2004,FeMale,15,A199,6,Tuberculosis,SouthAmerica
Peru,2005,Male,22,A150,6,Tuberculosis,SouthAmerica
Peru,2005,Male,22,A199,6,Tuberculosis,SouthAmerica
Peru,2006,Male,16,A150,6,Tuberculosis,SouthAmerica
Peru,2006,Male,22,A150,6,Tuberculosis,SouthAmerica
Peru,2007,Male,20,A150,6,Tuberculosis,SouthAmerica
Peru,2007,Male,21,A150,6,Tuberculosis,SouthAmerica
Peru,2008,Male,17,A199,6,Tuberculosis,SouthAmerica
Peru,2008,FeMale,18,A199,6,Tuberculosis,SouthAmerica
Peru,2009,Male,18,A153,6,Tuberculosis,SouthAmerica
Peru,2010,Male,14,A150,6,Tuberculosis,SouthAmerica
Peru,2013,Male,18,A153,6,Tuberculosis,SouthAmerica
Peru,2004,FeMale,13,A199,6,Tuberculosis,SouthAmerica
Peru,2008,Male,13,A199,6,Tuberculosis,SouthAmerica
Peru,2012,Male,13,A150,6,Tuberculosis,SouthAmerica
Colombia,2003,Male,21,A199,6,Tuberculosis,SouthAmerica
Colombia,2002,Male,23,A170,6,Tuberculosis,SouthAmerica
Colombia,2002,Male,23,A199,6,Tuberculosis,SouthAmerica
Colombia,2008,FeMale,25,A199,6,Tuberculosis,SouthAmerica
Mexico,2003,Male,14,A170,6,Tuberculosis,CentralAmerica
Mexico,2004,Male,14,A199,6,Tuberculosis,CentralAmerica
Mexico,2002,FeMale,13,A199,6,Tuberculosis,CentralAmerica
Mexico,2001,FeMale,13,A199,6,Tuberculosis,CentralAmerica
Mexico,2008,FeMale,24,A150,6,Tuberculosis,CentralAmerica
Mexico,2011,Male,19,A170,6,Tuberculosis,CentralAmerica
Mexico,2011,Male,20,A199,6,Tuberculosis,CentralAmerica
Mexico,2011,FeMale,19,A199,6,Tuberculosis,CentralAmerica
Mexico,2012,Male,13,A170,6,Tuberculosis,CentralAmerica
Mexico,2012,Male,18,A199,6,Tuberculosis,CentralAmerica
Mexico,2012,Male,24,A150,6,Tuberculosis,CentralAmerica
Mexico,2012,Male,24,A199,6,Tuberculosis,CentralAmerica
United States,2011,Male,20,A180,6,Tuberculosis,NorthernAmerica
United States,2001,Male,22,A180,6,Tuberculosis,NorthernAmerica
United States,2006,FeMale,25,A180,6,Tuberculosis,NorthernAmerica
United States,2009,FeMale,25,A180,6,Tuberculosis,NorthernAmerica
United States,2006,Male,23,A180,6,Tuberculosis,NorthernAmerica
United States,2013,Male,23,A180,6,Tuberculosis,NorthernAmerica
United States,2008,FeMale,24,A180,6,Tuberculosis,NorthernAmerica
Brazil,2001,FeMale,13,A199,6,Tuberculosis,SouthAmerica
Brazil,2001,FeMale,23,A199,6,Tuberculosis,SouthAmerica
Brazil,2011,FeMale,20,A199,6,Tuberculosis,SouthAmerica
Brazil,2002,FeMale,16,A199,6,Tuberculosis,SouthAmerica
Brazil,2002,FeMale,24,A199,6,Tuberculosis,SouthAmerica
Brazil,2005,FeMale,13,A153,6,Tuberculosis,SouthAmerica
Brazil,2005,FeMale,14,A199,6,Tuberculosis,SouthAmerica
Brazil,2004,FeMale,14,A153,6,Tuberculosis,SouthAmerica
Brazil,2004,FeMale,15,A199,6,Tuberculosis,SouthAmerica
Brazil,2003,FeMale,24,A199,6,Tuberculosis,SouthAmerica
Brazil,2009,FeMale,21,A150,6,Tuberculosis,SouthAmerica
Brazil,2003,Male,14,A153,6,Tuberculosis,SouthAmerica
Brazil,2003,Male,20,A153,6,Tuberculosis,SouthAmerica
Brazil,2002,Male,16,A153,6,Tuberculosis,SouthAmerica
Brazil,2001,Male,23,A150,6,Tuberculosis,SouthAmerica
Brazil,2002,Male,23,A199,6,Tuberculosis,SouthAmerica
Brazil,2005,Male,23,A199,6,Tuberculosis,SouthAmerica
Brazil,2001,Male,22,A153,6,Tuberculosis,SouthAmerica
Brazil,2005,Male,22,A150,6,Tuberculosis,SouthAmerica
Brazil,2007,Male,22,A199,6,Tuberculosis,SouthAmerica
Brazil,2013,Male,24,A199,6,Tuberculosis,SouthAmerica
Brazil,2009,Male,13,A199,6,Tuberculosis,SouthAmerica
Brazil,2013,Male,13,A150,6,Tuberculosis,SouthAmerica
Brazil,1996,Male,18,A170,6,Tuberculosis,SouthAmerica
Brazil,1996,Male,19,A170,6,Tuberculosis,SouthAmerica
Brazil,2008,Male,13,A153,6,Tuberculosis,SouthAmerica
Brazil,2008,FeMale,20,A153,6,Tuberculosis,SouthAmerica
Brazil,2008,FeMale,25,A153,6,Tuberculosis,SouthAmerica
Brazil,2008,FeMale,18,A153,6,Tuberculosis,SouthAmerica
Brazil,2012,Male,20,A159,6,Tuberculosis,SouthAmerica
Mexico,2009,Male,13,A199,7,Tuberculosis,CentralAmerica
Mexico,2009,Male,19,A170,7,Tuberculosis,CentralAmerica
Mexico,2009,FeMale,19,A150,7,Tuberculosis,CentralAmerica
Mexico,2012,Male,19,A170,7,Tuberculosis,CentralAmerica
Mexico,2008,Male,13,A199,7,Tuberculosis,CentralAmerica
Mexico,2006,Male,23,A199,7,Tuberculosis,CentralAmerica
Mexico,2005,Male,23,A199,7,Tuberculosis,CentralAmerica
Mexico,2007,FeMale,20,A150,7,Tuberculosis,CentralAmerica
Colombia,2002,FeMale,15,A170,7,Tuberculosis,SouthAmerica
Colombia,2013,Male,20,A199,7,Tuberculosis,SouthAmerica
Colombia,2006,Male,23,A199,7,Tuberculosis,SouthAmerica
Peru,2001,Male,21,A199,7,Tuberculosis,SouthAmerica
Peru,2002,Male,14,A199,7,Tuberculosis,SouthAmerica
Peru,2003,Male,15,A199,7,Tuberculosis,SouthAmerica
Peru,2004,FeMale,14,A153,7,Tuberculosis,SouthAmerica
Peru,2006,Male,16,A199,7,Tuberculosis,SouthAmerica
Peru,2007,Male,18,A170,7,Tuberculosis,SouthAmerica
Peru,2008,Male,13,A153,7,Tuberculosis,SouthAmerica
Peru,2008,Male,17,A150,7,Tuberculosis,SouthAmerica
Peru,2008,Male,17,A153,7,Tuberculosis,SouthAmerica
Peru,2008,FeMale,19,A199,7,Tuberculosis,SouthAmerica
Peru,2009,Male,19,A199,7,Tuberculosis,SouthAmerica
Peru,2010,Male,13,A150,7,Tuberculosis,SouthAmerica
Peru,2012,Male,13,A153,7,Tuberculosis,SouthAmerica
Peru,2012,Male,13,A199,7,Tuberculosis,SouthAmerica
Peru,2012,Male,19,A199,7,Tuberculosis,SouthAmerica
Nicaragua,2002,Male,16,A153,7,Tuberculosis,CentralAmerica
Nicaragua,2003,Male,21,A153,7,Tuberculosis,CentralAmerica
Bolivia,1996,Male,20,A153,7,Tuberculosis,SouthAmerica
Bolivia,1996,Male,18,A153,7,Tuberculosis,SouthAmerica
Nicaragua,2006,Male,22,A153,7,Tuberculosis,CentralAmerica
Nicaragua,2001,FeMale,22,A153,7,Tuberculosis,CentralAmerica
Peru,2005,Male,23,A150,7,Tuberculosis,SouthAmerica
Peru,2006,Male,23,A150,7,Tuberculosis,SouthAmerica
Chile,2001,Male,23,A150,7,Tuberculosis,SouthAmerica
Nicaragua,2002,Male,23,A153,7,Tuberculosis,CentralAmerica
Peru,2002,Male,23,A159,7,Tuberculosis,SouthAmerica
Peru,2011,FeMale,25,A150,7,Tuberculosis,SouthAmerica
Peru,2009,Male,24,A159,7,Tuberculosis,SouthAmerica
Nicaragua,2006,FeMale,24,A153,7,Tuberculosis,CentralAmerica
Bolivia,1996,Male,24,A153,8,Tuberculosis,SouthAmerica
Peru,2005,FeMale,24,A199,8,Tuberculosis,SouthAmerica
Peru,2008,FeMale,24,A153,8,Tuberculosis,SouthAmerica
Bolivia,1996,Male,23,A153,8,Tuberculosis,SouthAmerica
Peru,2006,Male,23,A199,8,Tuberculosis,SouthAmerica
Nicaragua,2003,FeMale,13,A153,8,Tuberculosis,CentralAmerica
Nicaragua,2004,Male,22,A153,8,Tuberculosis,CentralAmerica
Peru,2001,FeMale,13,A199,8,Tuberculosis,SouthAmerica
Peru,2002,FeMale,13,A159,8,Tuberculosis,SouthAmerica
Peru,2002,FeMale,13,A199,8,Tuberculosis,SouthAmerica
Peru,2002,FeMale,14,A199,8,Tuberculosis,SouthAmerica
Peru,2006,Male,16,A153,8,Tuberculosis,SouthAmerica
Peru,2006,Male,17,A153,8,Tuberculosis,SouthAmerica
Peru,2007,Male,18,A153,8,Tuberculosis,SouthAmerica
Peru,2008,Male,18,A150,8,Tuberculosis,SouthAmerica
Peru,2008,Male,18,A199,8,Tuberculosis,SouthAmerica
Peru,2012,Male,18,A150,8,Tuberculosis,SouthAmerica
Peru,2012,Male,19,A153,8,Tuberculosis,SouthAmerica
Peru,2013,Male,19,A199,8,Tuberculosis,SouthAmerica
Colombia,2002,Male,24,A199,8,Tuberculosis,SouthAmerica
Colombia,2001,Male,22,A199,8,Tuberculosis,SouthAmerica
Colombia,2004,Male,22,A199,8,Tuberculosis,SouthAmerica
Colombia,2005,Male,22,A199,8,Tuberculosis,SouthAmerica
